 67.67   68.87   61.13   72.85   78.98   78.11   80.81   86.82   62.80   34.11   42.58   64.74   87.60   91.62   90.37   87.15   84.35   82.59   80.93   78.78   75.48   71.84   68.87   69.18   66.53   65.00   61.78   46.40   48.75   47.25   23.12    8.03    2.83    2.51    3.68    4.60    5.76    7.51    7.29    5.78  
 61.27   69.01   79.20   90.19   99.14   99.69   99.89   99.86   99.92   99.71   99.12   98.30   96.61   94.14   91.14   87.80   84.56   81.69   78.76   75.55   72.85   70.37   67.72   65.61   63.46   61.98   60.29   58.64   57.07   52.34   22.89    4.56    2.21    2.06    3.54    5.51    6.88    6.41    6.59    7.53  
  0.00    0.02    0.02    0.01    0.01    0.07    0.15    0.19    0.29    0.07    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.88   75.30   75.16   69.75   72.94   70.36   72.95   80.51   70.00   43.03   23.35   30.76   65.64   85.90   92.71   95.07   93.20   87.47   79.39   74.24   69.97   68.29   66.14   64.82   63.52   62.15   53.29   43.67   49.91   41.84   19.32    7.42    2.43    2.31    3.40    4.74    5.61    6.52    6.44    5.58  
 59.28   66.73   73.83   83.88   95.04   98.55   99.94   99.83   99.85   99.90   99.52   97.87   96.21   94.43   92.31   89.54   86.08   82.22   78.53   75.48   72.88   70.58   68.45   65.69   62.23   63.36   62.55   57.91   55.43   38.38   13.01    4.07    3.18    2.49    3.85    6.03    7.46    6.45    6.69    7.90  
  0.00    0.02    0.02    0.03    0.04    0.10    0.19    0.29    0.47    0.47    0.23    0.05    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.30   49.61   52.53   48.03   47.38   41.51   45.20   62.15   67.32   70.62   71.27   80.90   87.73   94.74   96.14   93.20   92.36   89.14   81.56   74.03   69.16   66.04   61.11   64.67   63.88   61.91   60.20   57.87   54.92   40.90   33.71   48.86   32.13    9.40    8.32    7.70    7.83    6.86    5.74    4.91  
 41.76   44.57   49.31   64.71   80.12   95.62   99.11   95.71   97.68   98.79   98.63   97.84   97.18   97.69   98.36   97.45   93.59   87.13   79.40   73.99   71.10   68.01   67.25   65.09   63.52   63.38   60.85   59.28   57.29   30.02    4.14    0.20    0.23    1.43    3.65    4.67    7.03   10.20   10.84    8.20  
  0.00    0.16    0.29    0.38    0.05    0.00    0.00    0.02    0.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.59   60.37   64.04   65.83   58.89   47.38   61.01   99.14   97.04   96.78   99.99   94.78   87.50   88.62   90.44   85.70   79.01   77.00   74.04   70.17   35.58   24.39   31.18   43.33   40.65   51.13   63.11   62.13   59.71   59.23   36.69   16.76   13.49    5.97    7.92   10.07   10.16    6.99    5.14    5.36  
 40.72   44.55   48.23   65.48   82.80   97.29   99.10   98.64   99.28   99.61   99.40   98.32   97.18   97.09   96.90   94.83   90.58   86.19   80.18   66.78   49.58   48.14   56.52   61.84   63.06   62.49   61.01   59.62   56.80   29.31    4.10    0.20    0.24    1.75    3.79    4.83    7.36   10.75   10.50    7.96  
  0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.31    0.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 66.96   51.12   55.64   55.80   53.76   46.80   47.10   74.73   85.41   79.91   95.58   99.68   97.76   92.59   87.86   83.21   82.16   81.21   81.85   74.79   51.95   36.34   35.15   61.19   66.43   62.70   62.02   60.76   58.94   53.22   37.23   23.18   18.74    5.20    6.94    8.51    9.03    7.83    5.80    4.78  
 65.01   74.45   89.74   98.47   98.46   98.30   97.87   96.07   94.67   90.41   83.91   78.43   76.83   75.33   73.38   71.81   72.03   72.25   72.02   70.57   69.44   67.79   67.02   65.97   64.96   64.94   64.05   63.09   62.05   62.53   53.27   17.88    3.04    1.57    2.99    4.90    5.34    5.55    5.93    6.54  
  0.00    0.04    0.06    0.15    0.19    0.25    0.31    0.39    0.50    0.57    0.49    0.27    0.10    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.01   52.94   57.15   55.44   50.91   42.55   42.48   70.08   84.41   83.93   92.96   96.60   96.29   94.47   92.12   90.28   88.15   84.74   78.77   64.98   41.71   33.13   34.32   47.06   66.52   65.97   63.26   61.32   58.93   51.27   29.67   30.30   19.47    4.84    7.19    9.23    9.28    7.50    5.43    4.60  
 65.17   72.81   76.35   82.90   83.16   87.61   95.72   99.79   99.93   99.52   98.02   95.93   93.65   91.17   88.56   85.95   83.57   81.47   79.49   77.09   74.08   71.67   69.40   66.35   63.25   64.26   65.65   59.80   55.61   40.54   23.68   11.56   10.49    3.25    4.29    7.07    8.89    7.39    5.71    6.00  
  0.00    0.09    0.15    0.32    0.23    0.07    0.01    0.03    0.26    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.96   55.53   60.49   59.55   54.03   43.91   54.05   96.39   93.84   94.55   98.61   98.53   95.75   93.09   90.06   85.81   85.79   83.55   72.57   60.02   43.79   33.06   31.44   41.07   59.01   64.38   62.59   61.11   59.66   57.39   32.38   18.82   16.35    5.34    7.62    9.57    9.49    7.12    5.08    5.32  
 71.61   82.79   98.21   94.70   89.62   90.18   95.16   98.05   99.68   96.49   95.47   93.96   92.18   90.42   88.44   86.48   84.54   82.52   80.03   77.02   73.20   70.07   68.47   66.89   65.32   64.16   63.22   61.84   60.65   60.05   55.59   19.39    4.26    2.70    3.92    5.34    6.96    7.64    6.16    5.46  
  0.00    0.03    0.00    0.00    0.00    0.01    0.12    0.41    0.48    0.10    0.01    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.90   48.14   49.49   47.20   45.31   43.21   37.35   50.92   59.95   69.35   67.81   69.76   69.99   72.09   86.28   94.07   88.88   85.05   82.57   74.40   47.31   42.30   60.33   61.07   67.52   60.43   53.19   41.92   48.61   58.09   59.30   48.24   21.50    9.84    8.30    7.82    8.10    6.96    5.84    5.01  
 66.35   75.51   84.00   95.26   97.65   98.79   98.76   99.37   99.84   98.58   97.16   94.98   92.44   89.49   86.58   84.17   81.98   79.77   77.49   75.02   72.39   69.81   67.34   65.13   63.27   63.10   60.91   59.22   58.06   56.88   34.47    8.03    3.65    2.69    3.76    5.40    7.32    6.64    5.84    6.43  
  0.00    0.03    0.02    0.05    0.08    0.14    0.21    0.25    0.33    0.20    0.07    0.03    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 51.93   51.86   58.52   73.05   81.22   90.16   98.97   99.81   97.84   82.53   75.79   69.27   75.39   80.48   85.27   86.63   87.01   85.50   79.15   73.61   69.58   66.90   65.60   65.71   62.45   55.16   59.73   62.69   62.51   52.55   22.67    5.33    0.89    0.93    2.85    4.70    4.58    5.59    7.53    8.45  
 36.18   42.84   48.69   48.01   64.94   91.76   93.17   82.53   78.09   82.03   87.40   89.42   90.07   89.61   87.89   85.54   83.07   80.16   77.07   69.16   64.41   65.87   64.57   63.90   62.83   61.90   60.13   59.38   55.91   23.94    2.99    0.68    0.16    0.92    3.14    4.44    6.86    9.35    9.62    8.82  
  0.00    0.01    0.00    0.01    0.00    0.05    0.11    0.01    0.01    0.01    0.01    0.00    0.00    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 70.82   75.66   84.79   92.41   96.61   83.35   79.05   91.29   91.70   81.53   86.03   92.82   91.99   89.39   88.95   87.24   83.76   80.97   79.26   76.09   72.84   70.20   66.56   64.31   60.76   58.47   56.35   48.71   49.32   49.58   28.86    9.35    2.82    2.38    3.40    4.95    5.84    6.43    5.90    5.68  
 64.37   73.29   82.51   88.28   92.72   98.72   99.54   99.86   99.94   99.61   98.76   96.21   93.21   90.33   87.79   85.34   82.81   80.44   78.27   75.77   72.89   70.18   66.66   63.46   63.39   62.12   59.24   56.37   51.45   40.83   29.50   10.65    4.31    2.55    3.82    5.64    7.67    6.47    5.58    6.73  
  0.00    0.01    0.00    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.17   48.46   51.13   47.61   46.20   41.55   41.72   57.28   64.35   70.99   68.01   75.81   78.05   85.84   94.08   92.58   90.79   87.93   82.48   70.18   43.75   65.05   67.84   66.64   63.77   60.21   57.15   52.85   44.36   40.03   47.48   59.19   26.36    9.11    8.72    7.93    7.49    6.65    5.97    5.22  
 45.05   48.86   55.14   73.94   87.44   96.63   99.31   98.43   98.75   98.47   96.66   95.88   96.32   96.59   97.05   96.30   89.06   79.12   68.45   59.35   57.89   59.26   60.72   62.35   61.85   62.12   61.99   61.19   60.25   55.69   13.19    1.00    0.31    1.24    3.74    4.94    6.61    9.18   11.43    8.78  
  0.00    0.24    0.17    0.06    0.02    0.06    0.13    0.30    0.19    0.07    0.03    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.99   55.73   58.26   60.73   56.85   48.89   58.08   83.93   84.15   84.64   97.37   98.96   97.76   94.99   90.99   86.19   81.56   74.61   67.08   50.03   31.89   48.11   57.95   63.79   64.35   63.66   59.74   57.02   61.08   58.06   43.61   24.42   14.12    5.86    6.96    8.67    9.09    7.53    5.69    4.70  
 58.42   65.02   73.83   82.99   92.64   94.12   98.37  100.00   96.47   93.03   91.22   92.57   93.00   88.90   78.36   67.62   63.15   63.90   63.92   63.71   64.10   65.72   64.37   58.80   61.00   64.25   67.67   57.38   55.71   26.07    7.86    3.97    4.57    4.40    4.73    6.10    6.77    5.83    7.02   10.08  
  0.00    0.00    0.02    0.73    0.07    0.14    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.77   52.31   56.88   59.19   58.17   49.34   53.00   81.63   85.84   81.54   96.59   98.15   97.10   95.38   91.11   86.64   83.41   80.47   76.84   66.00   34.97   30.86   56.75   64.07   65.31   63.39   62.62   61.27   59.44   54.62   41.38   24.49   15.10    5.66    7.00    8.96    9.17    7.54    5.63    4.73  
 52.02   57.20   67.41   84.14   98.12   98.61   99.83   99.39   98.59   98.57   97.74   96.81   94.23   87.76   82.22   79.35   78.53   76.58   73.81   72.47   70.39   68.38   66.72   65.03   61.34   63.56   66.40   58.54   52.69   27.22    9.02    3.61    3.10    3.06    4.26    5.74    7.16    7.88    9.46    9.61  
  0.00    0.02    0.04    0.10    0.20    0.34    0.54    0.74    0.75    0.64    0.32    0.08    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 69.20   60.27   58.04   59.98   58.44   52.88   67.32   79.35   76.23   74.48   88.96   97.32   95.83   93.33   91.60   88.35   81.65   77.60   71.66   47.51   28.29   48.12   59.02   66.26   64.92   51.75   49.48   59.82   60.33   58.80   44.52   27.96   21.07    8.48    6.59    8.04    8.03    7.47    5.90    4.73  
 58.01   66.38   74.03   78.23   90.11   96.44   99.81   99.94   99.84   99.98   99.99   99.88   99.08   96.23   89.83   81.24   74.63   72.71   70.73   67.80   66.56   66.70   65.43   59.19   59.50   63.76   64.24   55.96   52.93   30.82    9.97    4.15    4.46    2.95    4.25    6.02    7.63    6.71    7.35    8.70  
  0.00    0.00    0.00    0.00    0.00    0.02    0.07    0.01    0.01    0.01    0.01    0.03    0.08    0.12    0.12    0.06    0.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 66.82   70.04   68.78   75.00   70.29   61.99   69.81   96.10   98.29   98.50   99.00   97.23   95.08   92.32   89.62   89.44   87.31   83.46   79.93   77.30   71.90   68.05   64.19   62.02   65.05   58.14   36.82   30.09   36.59   50.81   54.90   25.66    5.98    4.67    6.91    9.02    9.07    6.82    5.09    5.35  
 62.24   72.13   90.97   94.75   97.83   97.15   83.76   75.23   77.30   61.13   66.35   76.03   82.72   84.78   84.69   83.87   82.35   77.04   69.92   69.55   68.24   66.02   64.27   62.52   59.27   56.08   53.62   48.71   52.14   47.14   26.01    8.97    2.79    1.88    3.10    5.08    5.55    5.75    5.76    6.11  
  0.00    0.04    0.10    0.18    0.40    0.45    0.04    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 66.22   69.50   69.78   72.45   64.29   53.06   67.42   98.87   99.42   99.90  100.00   94.03   91.99   91.06   89.83   86.91   78.18   74.62   75.99   72.37   46.35   33.74   46.03   60.09   65.14   48.88   35.88   38.87   55.20   60.33   38.46   15.23    9.14    6.39    7.31    9.53    9.41    6.64    4.85    5.51  
 67.92   71.91   69.30   76.29   69.88   66.47   78.02   97.74   99.93   99.25   99.20   98.30   97.04   95.57   93.59   90.82   88.09   85.90   82.95   78.65   72.74   60.88   48.25   57.24   59.26   57.44   57.02   45.09   30.76   38.11   35.50   40.12    8.43    3.15    6.30    8.95    9.09    7.42    5.19    5.10  
  0.01    0.25    0.41    0.58    0.38    0.14    0.06    0.06    0.16    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.00   48.02   49.95   47.38   46.03   42.01   38.63   53.45   62.13   70.64   67.60   72.22   74.31   79.03   91.01   92.75   89.37   87.02   83.14   73.95   43.08   49.91   64.68   62.59   68.02   60.05   55.38   45.73   40.90   49.52   57.96   53.82   22.68    9.70    8.60    7.96    7.78    6.78    5.87    5.14  
 66.32   71.68   85.41   92.49   95.28   97.10   98.51   99.60   99.27   97.95   97.98   98.07   97.79   96.90   95.26   93.04   90.59   86.23   80.35   76.94   74.05   71.83   69.31   67.09   65.67   63.76   63.04   61.47   60.10   59.38   40.54   10.54    3.25    2.34    3.66    5.45    7.20    7.01    6.32    6.07  
  0.01    0.30    0.48    0.62    0.62    0.55    0.33    0.14    0.12    0.02    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.18   48.58   51.98   50.34   50.57   43.92   41.99   59.87   69.78   75.01   74.81   87.61   92.90   94.72   93.93   91.14   88.38   86.41   82.98   77.37   68.73   70.54   65.68   64.81   64.93   62.46   60.92   58.96   56.93   42.34   32.78   44.55   25.92    7.36    7.71    8.50    8.66    7.28    5.82    4.88  
 60.62   67.17   72.21   80.67   87.74   91.30   97.43   99.89   99.97   99.78   98.43   96.33   94.43   92.57   89.60   85.95   82.87   80.18   77.89   75.90   73.59   71.19   68.43   62.39   62.44   64.70   64.49   56.60   47.44   27.49   14.02    9.45    8.70    3.27    4.46    7.10    7.68    5.73    5.45    7.77  
  0.00    0.12    0.16    0.02    0.01    0.00    0.00    0.03    0.25    0.02    0.01    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.47   54.51   58.77   58.39   53.25   45.47   51.09   93.33   90.55   89.58   99.27   98.69   95.09   93.49   90.50   85.43   81.54   79.08   76.70   69.85   45.41   27.40   32.16   53.66   65.59   62.49   61.52   60.40   58.57   56.05   37.65   20.00   15.93    5.57    7.36    9.40    9.64    7.57    5.21    4.95  
 57.19   65.25   73.53   87.39   99.64   99.89   99.93   99.93   99.97   99.96   99.99  100.00  100.00   99.14   95.14   92.75   88.23   78.82   70.86   71.92   71.14   69.68   67.13   64.71   60.83   63.72   64.80   56.14   53.18   26.87    7.48    3.17    3.06    2.86    4.24    6.05    7.56    7.49    8.67    9.26  
  0.00    0.01    0.02    0.03    0.03    0.03    0.03    0.05    0.09    0.23    0.52    0.71    0.61    0.30    0.02    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.71   55.26   55.79   50.98   54.93   48.34   54.98   70.86   72.06   69.82   76.58   91.64   98.83   99.08   94.17   91.17   90.22   84.81   70.94   52.66   25.57   30.90   45.47   47.67   56.42   63.21   63.63   61.53   59.07   53.39   36.27   32.77   29.80    8.97    7.80    8.41    7.73    6.64    5.59    4.89  
 56.57   62.33   76.10   81.36   90.01   95.63   99.59   98.93   97.04   98.09   99.45  100.00  100.00   99.97   97.82   87.94   77.84   75.54   76.67   76.94   75.87   74.08   73.09   69.48   64.90   65.26   68.48   57.81   54.41   28.65    8.46    3.83    3.37    2.92    3.96    5.71    7.72    8.13    9.38    9.32  
  0.00    0.01    0.00    0.00    0.01    0.20    0.43    0.08    0.01    0.00    0.00    0.00    0.00    0.01    0.01    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.12   59.89   68.68   81.49   83.99   80.66   83.64   82.76   55.47   58.61   77.90   87.72   90.92   90.29   87.07   84.10   83.69   83.60   82.23   78.26   73.39   70.22   67.69   66.93   65.06   64.24   62.13   49.21   46.91   52.72   31.76   10.76    3.52    2.78    3.85    4.52    6.27    8.22    6.95    5.49  
 47.09   51.52   60.55   79.32   94.55   99.94   99.98   99.86   99.78   99.42   98.94   98.30   96.06   93.37   89.42   83.84   80.77   79.29   76.03   72.91   70.44   68.42   65.81   64.44   59.39   61.61   57.69   55.50   52.24   35.77    9.92    2.34    1.63    2.37    4.12    5.37    7.12    9.11   11.02    8.74  
  0.00    0.25    0.49    0.61    0.05    0.02    0.02    0.03    0.12    0.02    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.37   52.88   57.76   58.49   54.75   48.21   49.31   84.29   89.52   84.20   99.17   97.65   93.76   92.38   90.33   84.61   82.45   80.58   80.51   74.62   48.01   27.15   38.74   64.46   65.23   62.31   61.83   60.84   58.44   55.30   38.88   21.33   15.30    5.54    7.21    9.24    9.53    7.79    5.44    4.84  
299.68  296.01  291.31  288.54  285.36  282.71  279.97  277.20  274.66  271.85  268.96  266.21  263.53  260.55  257.14  254.22  251.31  248.08  244.70  240.96  236.91  232.52  227.65  222.72  218.53  214.96  211.02  207.06  203.40  200.58  199.80  201.63  202.82  203.07  204.30  205.96  206.93  206.61  208.04  208.82  208.73 
